MolWt,LogP,TPSA,HBD,HBA,RotB,RadiusGyr,Asphericity,Spherocity,PMI1,PMI2,PMI3
417.49399999999986,3.9912000000000027,84.14000000000001,1,7,5,5.28194081744646,0.7277362423989129,0.14993704623877768,1145.923236978339,10851.024230305255,11298.298243101623
528.9510000000006,9.151699999999998,23.47,1,2,13,5.115731416560608,0.31175398630080026,0.2756793659607388,4274.321573914929,10479.293923195039,12932.42875962882
457.9619999999997,3.2257000000000025,72.6,0,6,9,6.613526658818305,0.7888347897132408,0.07077912060834177,1507.7813052236872,18771.787662015024,19781.78802699214
491.62599999999964,5.750040000000006,35.580000000000005,1,3,11,6.027760249338041,0.6072039848844193,0.17507045204151758,2668.6795969043465,15785.922357591524,17270.771618597537
352.48099999999965,5.8212000000000055,15.6,0,2,3,4.026414294281436,0.2724676568545818,0.26646021462208674,1977.8805800993575,4055.161279410276,5395.810592813402
733.9370000000027,1.785600000000004,193.91,5,14,25,4.891210781130974,0.17434982473111044,0.38409127799563136,7198.095912272824,12323.053414263273,15596.184441861333
401.53199999999964,2.8989200000000013,79.37,1,5,9,5.6452097275648,0.8059181505528287,0.16675913310404594,873.2139829993214,12265.787938230855,12453.357129071748
442.5189999999997,4.796900000000004,91.85000000000001,1,7,4,5.132321598370901,0.6759883229050936,0.08858582381200737,1407.1931136586393,10459.586311395506,11445.763137852859
394.38199999999983,2.739320000000001,76.80000000000001,0,7,4,4.612921629695371,0.5701764907974294,0.17805036545381234,1382.9088624729113,7416.422603492834,7984.813942977562
453.6519999999996,3.5514000000000028,52.650000000000006,1,4,9,5.3988128686213575,0.5740759621265501,0.1730699093031931,2160.3395779132547,11650.129864942232,12634.883914068343
528.5750000000006,4.941900000000005,58.970000000000006,1,5,8,7.486554578614718,0.7476511297162077,0.07610550096878536,2706.4377543121027,27345.88161058716,29199.35183773547
447.9669999999997,4.3267200000000035,59.980000000000004,0,7,9,5.55100847518183,0.6783989055068332,0.1357371259248129,1639.8734611479567,12543.711644325236,13423.451992671056
564.6560000000015,6.0145400000000055,67.12,2,5,10,7.253932131625381,0.8196338142771077,0.1261708873813064,1877.8425161787654,28501.138089545773,29044.887605049575
502.5849999999996,4.681000000000003,67.12,2,5,10,7.000772458319787,0.7844549055729716,0.11031366887518276,1889.08560013507,23175.347450435307,24199.767876216567
473.5679999999997,4.9600200000000045,46.84,0,6,9,5.3914699991854595,0.6155035349600011,0.14411087344719478,2013.5232523009167,12134.172271312525,13383.605185671482
463.5289999999997,4.5530200000000045,59.980000000000004,0,7,9,5.348824087320868,0.5198258185938788,0.23293524345328964,2487.4690047599943,11572.92894324459,12462.656448859536
481.5189999999997,4.6921200000000045,59.980000000000004,0,7,9,6.603134426905475,0.8699100034965037,0.10505788519169514,942.1258564226099,20509.705889254932,20537.958149096616
490.0759999999997,5.747820000000006,46.84,0,6,9,6.0173101739725885,0.6644863923096377,0.1045261427482855,2228.589392825048,15852.028461192867,17408.747060483118
517.98,5.113920000000006,59.980000000000004,0,7,9,5.560987602178357,0.6348074849792272,0.2028162905186191,2174.364615402308,14709.140461587622,15153.126043283959
491.94099999999975,5.309100000000004,46.5,1,4,7,6.640729822953087,0.6168806664825713,0.1720136815152265,3155.959436067395,19171.65930411481,21060.881443448365
390.4869999999996,2.283999999999999,77.23,3,3,8,4.792890832800299,0.3420891597622057,0.16963079235209313,2633.42603091244,6773.125956298276,8533.828525868583
347.4839999999996,3.466000000000003,55.2,0,4,5,3.8093498754330195,0.49110235704119687,0.28086921770513174,1011.5549291921642,4394.503477280296,4678.724035896164
571.5350000000011,4.1361000000000026,127.74,2,8,8,6.674248659480969,0.7498308022996897,0.1020659837329751,2281.3395971645764,23962.922214201422,24674.47165798686
565.5560000000012,3.9970000000000017,127.74,2,8,7,6.852698941150541,0.7162891302583755,0.1305119782583255,2734.5014242203524,24633.064394688532,25748.86866513207
399.9009999999997,4.579740000000004,55.63,1,5,7,4.465808434605449,0.37202668293933583,0.14488613427346325,2199.0203568318952,6103.368787508613,7648.418033229049
392.54299999999955,4.075200000000003,53.43000000000001,1,3,5,4.48355892458267,0.5092377810807437,0.19700721162276796,1560.277371017505,6563.1189913800645,7658.638430167453
423.55699999999956,3.4788000000000023,75.55,1,5,7,4.823938539651362,0.4970998438050877,0.14565683358426507,2031.9404661388091,8036.7691471410035,9643.957640466719
324.4239999999996,3.6740000000000013,41.57,1,3,6,3.23116969546242,0.1322307709926131,0.3952698151466109,1641.5123245562334,2096.746479573526,3036.0112292825843
431.55399999999963,3.855800000000003,65.07,0,6,9,5.109259947949701,0.5865409039591976,0.1843421177804892,1764.5808019471915,10153.772863012195,10612.681242228802
441.56099999999964,2.7479700000000005,109.02,2,9,8,4.15367542582405,0.14712592494515647,0.3189312188414269,3771.7406190991683,4481.4263779171115,6983.354127920502
418.3679999999997,5.1150000000000055,26.790000000000006,0,2,5,5.102074725871308,0.5142422043605038,0.23302221006581106,2109.4955814196906,9178.803618068347,10492.914940063425
417.9369999999996,3.7737000000000025,45.25,0,4,12,5.6814036328031605,0.7059617752292209,0.182166047184737,1445.1294818661108,12464.84779272206,13070.6539453207
465.6629999999996,3.5514000000000028,52.650000000000006,1,4,8,4.880671760382381,0.4524626160633227,0.31733099509260915,2438.9078155111365,9505.20172057025,10240.966906991076
467.63499999999965,2.997600000000002,61.88000000000001,1,5,8,5.110605553687795,0.4077107159494622,0.20337691133243668,3048.9060191880953,9786.683137117187,11592.063113993092
369.5299999999996,5.165600000000005,21.700000000000003,0,4,7,4.867569246895713,0.5908458509825498,0.22381033370904813,1356.5448045415505,7871.83908467368,8282.334950494254
418.96899999999954,3.872200000000003,72.46000000000001,2,5,8,4.882055433385753,0.5807769534507571,0.15493688171583728,1598.2538997498532,8855.916948886883,9517.633297915281
437.4749999999998,4.242980000000002,87.61999999999999,1,7,8,4.55302654479727,0.518160029585223,0.18261215688601803,1739.5275685481843,7654.574195776431,8743.656111064494
322.4159999999996,2.7617200000000004,60.080000000000005,2,5,5,4.88983248717019,0.8347109963585877,0.051031472714389466,447.49261729045713,7326.673001330183,7644.065254222233
421.72999999999973,3.869200000000002,60.08,2,5,4,5.2042511643061,0.7661221318182028,0.10346096678853436,962.238393884338,10587.081741870861,11295.144652864043
381.45899999999966,3.1732200000000015,72.97,2,6,6,5.233499438112077,0.752818240582333,0.07272302851858274,932.167335933445,9676.244019222868,10287.543693834354
531.4400000000009,4.205800000000003,69.06,0,7,8,5.959011691337908,0.7585409464583895,0.14702526799551396,1626.601680691532,17838.085300206498,18277.99085942606
309.3309999999996,4.435000000000003,21.259999999999998,1,2,7,4.160639488685332,0.5351046107518552,0.17086375913775567,984.8168622215685,4542.014865076227,5182.777252445453
370.5869999999996,5.885600000000005,6.48,0,4,6,3.946404554978994,0.22093138916530194,0.18608801569770572,2361.1442445125704,3698.9480515724326,5483.032302330773
277.4959999999997,5.295400000000005,12.03,1,1,4,3.5009804456187927,0.1948939975771399,0.2537346962437813,1528.1596366002761,2052.701253127719,3221.6006200952174
359.40099999999967,2.28022,74.57,2,6,5,3.9792622024782363,0.4461853190529547,0.13490448718070425,1339.4866504611841,4474.846095913461,5567.557416241204
414.5269999999997,3.368500000000002,59.080000000000005,0,6,10,3.987238991512854,0.37129851820662857,0.251468939733413,1724.6295498802072,5545.5020695780095,5910.23086541977
457.9619999999997,3.2257000000000025,72.6,0,6,9,6.613526658818305,0.7888347897132408,0.07077912060834177,1507.7813052236872,18771.787662015024,19781.78802699214
277.41099999999955,4.168600000000003,3.24,0,1,5,3.432519389031209,0.20593440451576467,0.2580605086114633,1355.6773031015957,2116.3916657237373,3064.9488940910014
444.5539999999997,5.048300000000005,53.32,2,5,8,4.944955286604064,0.36047090216042316,0.2960103386184835,2968.340486550613,8701.855317821124,10070.79117177967
341.3819999999998,4.696900000000003,35.95,0,2,4,5.085037725265179,0.7503736563474909,0.13175108664326404,787.2297123188969,8409.8414863439,8457.573125505434
447.44099999999986,4.524700000000003,78.96000000000001,1,6,2,4.776233231196466,0.572152428078338,0.10624172319315929,1709.4931092725167,8721.071942464268,9983.844556118482
500.4769999999996,6.0940000000000065,38.769999999999996,0,4,13,5.141520203537881,0.36911951488615596,0.2971247891196386,3597.160516309836,10393.839621655734,12469.449074845867
338.4699999999995,4.028020000000002,15.27,1,2,4,4.939070197645532,0.7753597045862896,0.10572343489163333,663.6314364456782,7714.609072214348,8135.31438696689
388.91399999999965,4.387020000000003,35.5,2,3,5,5.09059490942996,0.6996418893313301,0.13282890703187822,1112.6767808542934,9181.533582012926,9862.546184038556
333.4749999999995,4.217700000000003,12.47,0,2,2,4.456461167252297,0.693620169081712,0.22470194415267336,739.0883256959634,6177.763106478061,6328.806337716066
437.5479999999996,2.6695600000000006,92.32000000000001,1,8,12,5.485971936874718,0.48657225853686936,0.05309853394895091,2842.6893376781477,10444.846923136598,13049.25502509691
450.5789999999996,3.4986000000000015,78.87,2,5,9,6.204019173243822,0.7091618662520566,0.12449566524536544,1832.9220161517624,16095.055868715868,16757.46187773007
539.6430000000014,5.243700000000005,99.49000000000001,1,6,6,6.268620156434755,0.7726462897954482,0.10849137047548325,1723.0996746600017,19860.358977357882,20827.730849447846
261.2749999999999,2.991200000000001,29.020000000000003,0,3,5,4.027364262552402,0.7107834438086184,0.029935861769038993,455.0047561615752,3806.3093528018144,4214.270741147797
387.9069999999996,4.365200000000005,38.769999999999996,0,4,8,5.289740972355353,0.7818781920211045,0.09488114755359217,843.6253529632785,10193.152425583714,10671.552702957024
294.30099999999965,2.5086000000000004,54.120000000000005,2,3,3,3.397238579968114,0.23882929127880526,0.18419292634545384,1299.7978993341158,2277.0070993392574,3216.3860436716636
422.9599999999997,4.220400000000003,48.470000000000006,1,4,7,6.8623597222183745,0.8940357035006357,0.0847633387774017,723.4178321477747,19496.61860512728,19616.01209397614
428.0199999999996,5.931500000000006,44.370000000000005,2,2,6,5.369978581583694,0.5967431382414423,0.14442487109523075,1916.6533442401296,10733.297809880904,12035.391804145085
392.4989999999996,3.8205000000000027,61.80000000000001,2,4,7,4.579221583719328,0.4310557904200211,0.15252178587044532,1966.2398791258097,6586.477395615162,7908.117982267145
376.4999999999996,4.114900000000003,41.57000000000001,1,3,6,3.693969467729025,0.1562281716840646,0.3898314235688347,2237.5929567159396,3455.6366996350434,4581.764396320238
366.54899999999947,4.830200000000005,15.71,0,3,12,3.940359282920685,0.09307789388405778,0.4458778731984919,2799.7450181536806,3778.179414535292,4804.471284716231
379.43499999999966,3.6784000000000026,58.1,1,4,6,5.214941311343397,0.6814791500021041,0.11852962853772128,1216.0548082583896,9345.07696830467,10076.802970256209
359.40099999999967,2.28022,74.57,2,6,5,3.9792622024782363,0.4461853190529547,0.13490448718070425,1339.4866504611841,4474.846095913461,5567.557416241204
495.63899999999956,5.270900000000005,67.45,1,5,15,5.23353030303001,0.4224615128026013,0.34248949877632745,3192.3728551048885,11514.870241489421,12443.702156606747
359.40099999999967,2.28022,74.57,2,6,5,3.9792622024782363,0.4461853190529547,0.13490448718070425,1339.4866504611841,4474.846095913461,5567.557416241204
450.5139999999997,4.155100000000004,71.7,0,6,6,6.782542531678835,0.8989868868998275,0.06634102728888276,717.0299007729814,20255.472982983294,20477.382954796256
480.5209999999998,2.4894000000000007,99.39000000000001,0,9,10,6.310827348681721,0.7214994792689026,0.1288630533040052,1931.7302005283884,17759.1794203971,18584.0697875304
450.4949999999998,2.4792000000000005,90.16000000000001,0,8,10,6.7896904073260576,0.8381056927625478,0.06913568842272187,1173.8465718837303,19916.810407256096,20444.888162331135
417.4879999999997,4.446800000000002,78.62,3,4,3,4.92265145104245,0.42144223590679364,0.10094492387634922,2553.5070226767766,7742.453687468803,9937.592962475024
399.4979999999997,4.307700000000002,78.62,3,4,3,4.787352098431896,0.4277618642740924,0.18623519831049773,2219.292195499367,7249.337169138309,8843.352311775725
422.5039999999997,3.475100000000002,61.34,1,4,5,5.269656773729679,0.6210749439529962,0.11470394033316368,1701.4955424195523,10245.668142118238,11518.102193135534
424.4759999999997,2.9213000000000013,70.57,1,5,5,5.36694305895839,0.7299896703810086,0.11421956945360823,1198.6997814661254,11275.537004168189,11979.042669219643
387.5269999999996,4.716800000000004,39.34,1,2,5,5.284639082740816,0.7390161222940338,0.11818334992443527,1019.1785017291047,10064.982408839864,10561.090101578244
429.4069999999997,4.281300000000003,15.71,0,3,9,5.253621417771953,0.850658454769011,0.10634047874898983,614.2028272582144,11481.432548344324,11608.093067422007
463.85199999999975,4.934700000000004,15.71,0,3,9,5.6293056395497105,0.8647780153211718,0.07244190704314292,688.8038851422151,14181.01102395498,14528.273203292316
346.38999999999976,2.942700000000001,85.52,2,5,1,3.997506273183969,0.4611718228983064,0.15929129026474448,1233.3654504432448,4490.886451577695,5346.411573642754
408.89699999999976,3.617720000000002,84.96,2,8,5,5.046359995275552,0.672668250723035,0.12880286383698294,1254.964018296466,9548.847797282291,10021.925087254118
464.9609999999997,4.130600000000003,93.24,1,8,7,5.551210760807717,0.618120632469603,0.22049624042339172,2051.10504600595,12985.773340523909,13619.543017222953
480.9599999999997,3.1574400000000002,113.47,2,9,8,5.863932918048766,0.7310971786508674,0.09272472530447178,1612.9157962605682,15276.047350955436,16187.338311258216
494.98699999999974,3.5459400000000016,113.47,2,9,9,5.806053463213881,0.7124595212861854,0.14112592472194158,1747.0957666335676,15392.28342334955,16232.898592860547
432.5279999999997,2.2344,96.07000000000001,1,8,9,5.581950114721683,0.6486909196433345,0.17613557406770336,1760.3184227416025,12235.081226272698,12958.15973534618
446.5109999999998,1.8745999999999996,113.14000000000001,1,8,8,5.951210046113922,0.6983138500120942,0.05572814395286538,1776.8504437482934,14162.494755444073,15688.726577209674
484.6039999999997,3.8436200000000023,78.07,0,8,7,5.321772559862802,0.40594491961063855,0.1497992754277892,3519.920505675843,10654.115327782223,13275.159009645635
487.4609999999998,3.560620000000001,111.43,4,6,5,4.293882907094718,0.15820215166530346,0.2536323877656331,4423.138317052498,5222.133915220719,8329.7843074982
419.55399999999963,4.287920000000003,56.07,0,7,7,4.967217372063388,0.5403254019195564,0.24613359606771482,1849.324720940478,9027.910199683834,9826.285215699616
437.5459999999998,3.7368000000000023,87.39,0,6,6,5.0237840773427545,0.48736251202206116,0.17478451189773167,2295.7077099784497,9146.44310279471,10643.776769413029
420.49999999999955,4.745640000000003,70.59,3,4,15,4.9036671555133,0.3362095854959948,0.3136710975261614,2972.4260766478524,7726.80585159255,9523.41334386195
482.40899999999976,4.443700000000003,86.23,1,6,10,5.283318454112897,0.4540946668233712,0.09721554544772712,3092.3714902014653,10705.665923459655,13133.365339236254
446.63899999999956,5.7442000000000055,42.32,1,5,9,5.752804127850343,0.6353603209642943,0.1401842274718588,2023.9889144122662,13232.481607459235,14306.346332848032
393.45499999999976,1.5815999999999988,149.65999999999997,4,9,7,4.46680707494917,0.46977316420978804,0.21912293913269118,1665.9747111368488,6693.951861292598,7340.789319750682
423.9079999999997,3.8782000000000014,124.50999999999998,5,6,5,4.118024209063776,0.14041661355014773,0.32987739881682365,3672.401254855661,4136.800175574732,6568.166906563668
402.50199999999967,4.138220000000002,111.62,5,5,6,4.4821494919171565,0.3699035343169127,0.11918499433012904,2288.578947471253,6022.876632029507,7860.804353809544
366.42899999999975,1.877199999999999,147.63,5,7,6,4.430895491902223,0.5903592530197619,0.20203886030470064,1117.2266744393291,6450.092389239212,6820.761026268188
390.4469999999998,2.676099999999999,120.85000000000001,5,6,5,4.124140670429912,0.22674390608751469,0.2812970386282277,2548.9903420791734,4537.411234198057,6195.46234535308
266.38799999999986,3.5328000000000026,15.27,1,2,5,3.2694404674646025,0.1663928473760028,0.36923985396877346,1249.4942246758933,1856.7065911165541,2588.770231397525
436.4869999999997,3.653500000000002,69.91,1,7,8,5.306130418472333,0.6086839888637828,0.07849095819256005,1840.21806400482,10756.457684805086,11981.924696241646
405.88099999999974,5.663340000000003,55.4,1,3,5,5.43288879942431,0.5723397253081368,0.14673311736335465,2000.0614641482546,10272.19016543036,11687.943429624156
426.94399999999973,7.972000000000007,63.41000000000001,1,5,13,4.604374002887119,0.31527669627408794,0.15098318655398832,2876.7050406430944,6548.814855961688,8677.12767880704
321.3579999999997,0.9624999999999999,108.99,2,5,6,4.0020150219972,0.3892626739626485,0.2146639235450096,1337.8237407320269,4090.2093854354807,4865.786178484651
407.53299999999956,5.412600000000006,30.29,0,4,9,4.859892221191578,0.35542118295808345,0.20635204438902807,2707.4563270756234,7461.479193863585,9081.743510821983
447.5519999999997,6.221200000000006,21.060000000000002,0,3,6,5.019817013101915,0.447614821201703,0.15849465029397963,2621.348967365369,8971.71101857083,10962.274410899223
398.5509999999995,3.2670200000000023,69.87,2,5,8,5.140934860168227,0.6360771624543364,0.12502295106311725,1446.152534442178,9357.528511051562,10263.096089537214
520.5930000000003,4.560620000000005,102.76,1,7,7,5.565942640371875,0.4602357210979362,0.1674537568751191,3601.462829554285,13079.259350282095,15574.925940036306
584.6580000000013,4.623320000000002,129.06,1,10,9,6.172328372666583,0.5232581548043633,0.13253126637145343,4264.543369893266,18558.689000782382,21724.94476707624
574.6450000000015,4.739920000000002,120.44,1,8,8,5.83744941122589,0.30992940787917717,0.14271301060131786,6494.557277701366,13625.045164027979,19043.391702089142
579.6170000000014,3.9568200000000022,141.95,1,10,9,6.238630954255416,0.5379939340022917,0.10379012978064649,4175.501870970623,18814.099895894058,22128.383890475805
579.6170000000014,3.962240000000002,152.95,2,10,9,6.128906453183009,0.46917943881730556,0.07909065997226888,4884.102219544531,17192.30382186325,21468.473723716714
659.6720000000015,6.228300000000007,89.83000000000001,1,10,20,4.778389420881875,0.147140053983143,0.7097603152919667,6366.933064744389,10878.648023886139,12879.00766381584
483.44499999999965,3.8173200000000023,80.47,1,8,7,5.10906771146285,0.4223074072593554,0.15062404217806585,3123.1870117177746,9861.012378078907,12254.11730244839
499.5369999999998,3.6913000000000027,90.38,3,6,7,6.479388234492778,0.7005929765791465,0.13149601032736571,2291.59949779786,19350.926835957765,20301.06979055464
483.5379999999998,4.587300000000004,70.14999999999999,2,5,6,6.504967488941569,0.7767855269828775,0.1110259706810264,1621.1749064819448,19425.769667810997,19874.49150058607
479.52699999999976,3.650800000000003,76.38000000000001,2,6,7,5.650838918517642,0.7440465262612562,0.17473976107617828,1406.153190715273,14398.506478852725,14819.833940607341
442.47499999999985,4.564840000000005,114.59,3,7,9,5.867161102524714,0.7095334564247521,0.07549117327380812,1622.1295512208462,13899.662072930894,14941.354968514537
405.4409999999997,2.363600000000001,70.95,3,5,8,5.276845365452414,0.7313674929323765,0.17304690286054775,1093.3460754634773,10558.264674082882,10927.477204843486
296.41399999999953,2.656500000000001,23.550000000000004,0,2,1,3.468640970028166,0.4455856939433904,0.18622446816600147,826.3763557952518,2862.4264101279773,3443.789637328031
588.6400000000016,4.059440000000003,144.66,5,6,11,7.814862352080511,0.8637133774844904,0.07411626679577737,1693.871956822147,34925.766075397776,35279.29275435643
506.6029999999997,3.6315000000000026,101.16000000000001,1,8,11,6.477162079786335,0.7073725232591225,0.08680292357405006,2284.026014563021,19357.30054548382,20866.341667170083
476.5329999999998,3.0134000000000016,90.16000000000001,0,8,8,6.756579700636764,0.8446027914825929,0.07115070987393342,1177.886641055659,20901.700123038914,21429.18112253312
477.60899999999964,4.282000000000004,100.21000000000001,2,6,15,5.254682416847155,0.2724921957710897,0.25915116152152706,4419.621088341027,9769.425030909852,12186.134601917041
383.4959999999996,3.8831000000000024,69.21000000000001,0,7,10,5.380386836012802,0.7176520592438965,0.08383473194007314,1148.5061180161724,10125.49927399932,10929.310460926696
379.43199999999973,3.6843200000000014,73.64,1,6,4,3.827442659252855,0.3104932106865162,0.3793714153310378,1698.3679282278526,4289.838498761248,5128.633104046998
378.44799999999975,3.121400000000002,65.43,1,6,4,3.909033078076962,0.3990801636788842,0.3842933560387477,1430.5335558580389,4869.678954537144,5265.566794849226
448.39399999999966,4.859300000000005,44.81,1,4,7,6.014202174493316,0.8036081160969588,0.11124122737358484,1124.586130398208,15390.384545409159,15922.414283825
405.4239999999996,4.048600000000003,54.69,1,6,6,4.498439627327545,0.4030992425564991,0.11452255985459998,2138.257374215368,6285.660691468634,7984.368882992144
478.44899999999967,5.447120000000005,59.980000000000004,0,7,9,4.768971122849011,0.4697832692286846,0.29347926267290136,2311.0293651444567,9262.388514308479,10189.395216852203
516.593,4.356600000000003,89.92999999999999,1,7,9,6.705827598954329,0.7599169325197891,0.0779847697451394,2009.1553347085799,21547.995063342707,22903.285544838272
480.5999999999996,5.089700000000005,43.18000000000001,0,6,8,5.652482516097733,0.6135644171167521,0.1923529006372831,2239.798838584375,13727.517330132327,14743.56075259597
452.55499999999967,4.447700000000004,67.57000000000001,0,6,10,5.11541031457944,0.40090806191096856,0.118474371929653,3122.291531056019,8993.347379710269,11568.757037016892
426.52299999999985,3.280800000000001,99.42,1,7,7,5.110732735493933,0.5363599211062489,0.23131504360612964,2011.6721186170248,9693.34086962968,10576.198009734453
427.50699999999983,2.870300000000001,98.46999999999998,0,7,6,5.084004814365266,0.6175101839736143,0.08044967380296035,1602.3900779114788,9786.847931009044,10710.398584927083
523.4770000000004,5.4261400000000055,58.440000000000005,0,5,12,4.723456448273049,0.5517869150775798,0.15633788817284566,2023.6848781050398,10238.447088941894,11096.501462288084
469.4919999999998,2.1344000000000003,81.51,1,8,5,5.283832542426532,0.6245892469858061,0.13924628176107096,1865.544696170156,11589.415443600978,12760.427427932373
348.4059999999997,2.986600000000001,90.13000000000001,2,5,4,3.936947958919187,0.296235051359979,0.13912332829464075,1828.1164889377228,3761.769135809782,5210.393242289875
349.4379999999996,3.6388000000000016,93.78999999999999,2,5,9,3.9519913733837853,0.23665609533379114,0.23830305903204368,2162.6438919166426,3529.9754057859677,5222.590875950885
564.6180000000015,2.4038999999999984,142.74,3,10,9,6.462513142034119,0.7136245379209007,0.1874051257463113,2444.568870473325,22070.41858658172,22646.51079418528
381.9069999999996,4.091800000000004,28.48,0,3,6,4.939833898399229,0.6155772859161964,0.12580052459357977,1370.9092474043891,8146.548968529859,9121.099652745608
334.4349999999995,2.4700000000000006,32.78,0,3,6,4.506261043506081,0.6726087118239702,0.20655820265551836,817.0542781732557,6260.251723154215,6505.028136351046
438.4619999999999,4.952320000000003,82.62,1,6,3,4.86991426330531,0.6305416012817875,0.08233122006945756,1458.0120214910382,9169.266239279135,10169.908263610323
449.91999999999985,2.7689000000000004,115.20999999999998,2,7,10,4.673783538661986,0.2547564403439983,0.28268743735658125,3407.289548328276,7238.4486123847755,9010.59406851734
380.5609999999996,5.103700000000004,41.050000000000004,1,5,8,4.92412995171626,0.7192339694904627,0.2121770465381032,934.7537983677012,8723.259054061347,8796.954738013428
406.5339999999996,3.984700000000003,89.96000000000001,3,6,10,5.48583419167924,0.7689877064620428,0.15961717421535848,1005.2301458868247,11611.282223702206,11852.262369031274
442.6069999999996,5.490300000000006,59.81,1,4,5,5.1145673944090415,0.594534097895088,0.16813427966818692,1800.4438525913433,10133.17094971208,11222.52085509538
433.4619999999998,4.486000000000003,75.72,2,5,4,4.325765312356565,0.25276840152212837,0.15267022596037608,3062.5413664229027,5388.35475990987,7771.198624094544
338.3859999999996,2.9491000000000005,51.97,1,5,4,4.2290670501840175,0.4293206370730183,0.129848816056295,1473.389711405767,4748.421379088725,5882.261621477889
557.0720000000015,2.3978,109.22,2,7,10,5.738892189125692,0.1735127385533758,0.21774003395642508,8677.728057726357,10846.336269417823,17170.138580154693
506.9899999999998,2.9422000000000015,92.15,2,6,8,5.435150537133209,0.41831125917496187,0.1931934387216471,3648.6914744673345,12071.400132635637,14233.75099602742
593.7120000000017,4.6959200000000045,86.78999999999999,1,5,12,5.650251853558732,0.4826742880195815,0.2145897777611233,3895.9619692680644,16293.393769726967,17719.566319972993
541.8660000000011,7.439520000000005,79.9,2,4,7,5.054951451452124,0.3340561654424782,0.24874925914854495,4073.701800415498,10625.274600876037,12993.122566916327
541.8660000000011,7.439520000000005,79.9,2,4,7,4.9355185113699,0.24631262882719662,0.23179319669359857,4901.324926267744,9043.858412467289,12453.816143412692
347.4399999999996,1.8598999999999994,72.88,2,4,8,4.0475648545067555,0.45087611550873696,0.20561480532432463,1267.9273171318982,4773.543646778815,5342.596072088718
602.2010000000018,6.0666200000000075,116.68,3,9,17,6.303866275944705,0.6566300583644735,0.1550108565838252,3042.8548362771226,21837.81690166444,22980.734181620137
546.0970000000016,4.843500000000003,131.01999999999998,3,10,13,4.760732949357987,0.29621098332288004,0.39322429985167984,3837.3531832894337,9742.139470767366,11174.623685009255
364.5139999999996,4.315200000000004,15.71,0,4,3,4.341133723524484,0.42159433571075566,0.3344432351378093,1633.8264597609752,5701.407532501007,6403.62090213937
452.43599999999986,4.027400000000003,71.37,1,6,5,4.892355929573607,0.5064308108501991,0.2576010748614586,2089.379488013535,9542.74015708809,10026.124276319828
376.3919999999998,2.600220000000001,76.80000000000001,0,7,4,4.590733074005209,0.6351749818431046,0.15325863989637015,1085.4887450043777,7116.046026993806,7663.260172732222
261.7269999999999,4.691200000000003,12.03,1,1,4,3.9012108712822555,0.6306961742063997,0.026244980843784564,568.9354941240615,3433.824768672881,3963.9197609423736
379.43199999999973,3.6843200000000014,73.64,1,6,4,3.8039754228185663,0.26497931021014604,0.21005853421940815,1962.6659671768866,3801.2366271857913,5217.033278703383
298.35799999999966,2.646600000000001,47.61,1,4,2,3.142919087222451,0.21988508883240226,0.4090885656445355,1089.292679756729,2153.9773726675794,2651.0550246350986
407.49599999999975,2.611300000000001,102.49000000000001,2,8,4,4.550018904903569,0.5409034765515182,0.17275292157552288,1502.4912489393814,7383.468730273328,7986.552107919604
506.5339999999998,2.3293999999999997,114.71000000000001,3,8,6,6.114559353235616,0.7833800743378635,0.10862748733115625,1456.9269728558422,17889.9329219876,18529.560431346526
493.5349999999998,2.769700000000001,94.84000000000002,2,8,6,5.912564733652537,0.7788811257927096,0.12212857367441245,1355.923126301101,16301.84699812146,16848.639212244972
496.5639999999998,2.8355000000000015,98.50000000000001,2,9,6,5.6987016389972025,0.7608490291516369,0.1300579292180905,1378.6152148923873,15161.277836495981,15712.13774197624
391.4749999999996,3.3918000000000017,83.88000000000001,1,5,4,5.003073529855564,0.7421885751385447,0.1365193691649995,910.3407472165475,9126.39506976663,9561.08578122528
405.5019999999996,3.565900000000002,83.88000000000001,1,5,1,4.994751677438589,0.7311312561090171,0.15169597846758745,981.3623716421723,9442.560007218843,9808.635854248734
513.6349999999998,3.475500000000002,98.36,2,7,17,5.958724408399317,0.5496228906216394,0.2287433404755898,3167.9613244300244,16090.90910130407,17215.7855841269
424.56999999999965,2.958320000000002,61.60000000000001,1,7,6,5.57990803647638,0.7855072707618497,0.08978566761660325,1011.0298159557174,12390.501569336995,13036.75983453273
588.6720000000015,3.3516800000000018,143.26,1,10,7,6.039305919265722,0.5143045158844749,0.15591365329740817,4137.88853524236,18232.26198921384,20571.37147792785
500.4319999999997,8.644300000000001,23.47,1,2,13,5.1439283144525305,0.32793278279105365,0.21648841147344278,4057.439878315888,9763.531314933209,12661.888749684993
386.88299999999975,2.778200000000001,64.62,2,5,7,5.92330186071579,0.8604167756283791,0.13546795307286427,656.2542009641016,13135.844191213751,13355.87241793295
294.39799999999957,2.687100000000001,23.550000000000004,0,2,4,4.521148537457244,0.7305917621733811,0.15953635293837667,583.1661007372012,5678.786705158334,5773.499107724314
347.5459999999994,6.1142000000000065,3.24,0,1,12,4.731464473636243,0.4029258862004334,0.22817452395262897,1947.8661976461826,6295.002682903275,7317.98616637944
439.5839999999993,5.588300000000006,61.08,0,3,15,4.023950084103028,0.6493344516056877,0.1703884988949783,923.1754970078975,6557.028321210163,6755.43765861192
